# Artefact digests. Written by scripts/artefact_digests.py; described by
# docs/80-artefact-digests.md. DO NOT EDIT BY HAND.
#
# Every path below is git-ignored on purpose -- .gitignore lines 4, 40,
# 74, 118 and 136. This file pins their IDENTITY so that the evidence
# behind docs/71, docs/74, docs/75, docs/77 and docs/79 cannot be
# silently swapped. It does NOT make the artefacts available and it does
# NOT establish that any of them is correct.
#
# 329 artefacts, 0 bytes to 1.718 GB, 5.163 GB in total.
#
# sha256 is over the file's bytes. `metrics` is `k=v;k=v`, read out of the
# artefact by this script's own extractors, and is a legibility aid, not a
# check -- the digest is the check.
#
#   scripts/artefact_digests.py --check    re-verify. MISSING is not FAILED
#   scripts/artefact_digests.py --write    rebuild on a machine that has the runs

group	cites	role	path	bytes	sha256	metrics
deck-inputs	paper8	config	hw/soc/pnr/runs/magic-drc-inputs/drc_full.step.json	14296	3adf9ea3c3319b2c6497dabe1c5c190dce202a921b1a829272199f2a1fa41727	keys=93
deck-inputs	paper8	config	hw/soc/pnr/runs/magic-drc-inputs/drc_macroalone.step.json	8068	b6c144f99b2170b338fb2444357555cca2dc7be0f7d8432954f18e7c65dfad47	keys=93
deck-inputs	paper8	config	hw/soc/pnr/runs/magic-drc-inputs/drc_rom_alone.step.json	8068	d8bb4f449c793c641bef04a9cb5e5907a3d174283d47d0a4a5d6776f486da6ac	keys=93
deck-inputs	paper8	config	hw/soc/pnr/runs/magic-drc-inputs/macroalone.state.json	14060	fd001e22c04a16442697d76560c6c15c297ee496571fda35b675b45fc4e3daba	keys=17
deck-inputs	paper8	config	hw/soc/pnr/runs/magic-drc-inputs/rom_alone.state.json	14060	28647e73d6eb7c6aef339f1e0cf85d28a07cd9e562c9710c4f430f2438510594	keys=17
deck-inputs	paper8	config	hw/soc/pnr/runs/magic-drc-inputs/s77gate.final.state.json	14104	fcbefab1ea7ff90b743d0117825e19a3691ee0fda35e430fba6b3b7dc03b8524	keys=18
deck-inputs	paper8	text	hw/soc/pnr/runs/magic-drc-inputs/maglef/RM_IHPSG13_1P_1024x32_c2_bm_bist.mag	36114	964ca2bce0ff726ab021bb136962a60c0fb26a744431e4f3c99da050d29ed61e	lines=1189
deck-inputs	paper8	text	hw/soc/pnr/runs/magic-drc-inputs/maglef/RM_IHPSG13_1P_2048x64_c2_bm_bist.mag	69709	e9ac70a470f77b5fb1fbb690521cdfff1b8fde5d51c019e359255ba31976a650	lines=2219
deck-magic-bare	paper8	text	hw/soc/pnr/runs/rm2048x64-drc-alone/COMMANDS	291	29a05fb9ce705fe1bddcfcc190ac181fb28f18c7aa2b73b342d13aa8dcd922a9	lines=1
deck-magic-bare	paper8	config	hw/soc/pnr/runs/rm2048x64-drc-alone/config.json	8068	b69cd918275d4d3f9e2001af1a64116b7c05c97b27c33f4fd92b9a90e1fbe80b	keys=93
deck-magic-bare	paper8	config	hw/soc/pnr/runs/rm2048x64-drc-alone/state_in.json	14060	fd001e22c04a16442697d76560c6c15c297ee496571fda35b675b45fc4e3daba	keys=17
deck-magic-bare	paper8	drclog	hw/soc/pnr/runs/rm2048x64-drc-alone/magic-drc.log	6735	cf7400c2545e69e42becf507ca52acb80e6aff6d860cabd0d9a504ce55d2edf9	lines=174;boxes=8808860
deck-magic-bare	paper8	text	hw/soc/pnr/runs/rm2048x64-drc-alone/runtime.txt	12	ad7750fc92a7282048c85ddd0a467debdbd28f4dd177b58981695037d1e566a9	lines=1
deck-magic-bare	paper8	drcrpt	hw/soc/pnr/runs/rm2048x64-drc-alone/reports/drc.magic.rpt	356876139	ce514f08fa7b08ebc616181a0ae77e6ad6f165cb3c70b7131f0daba660f47104	top_cell=RM_IHPSG13_1P_2048x64_c2_bm_bist;boxes=8808860;divisor_note=Should be divided by 3 or 4
deck-magic-bare	paper8	text	hw/soc/pnr/runs/rm1024x32-drc-alone/COMMANDS	291	29a05fb9ce705fe1bddcfcc190ac181fb28f18c7aa2b73b342d13aa8dcd922a9	lines=1
deck-magic-bare	paper8	config	hw/soc/pnr/runs/rm1024x32-drc-alone/config.json	8068	fb3343bd66adedae5d9cad015d97bd6685cb547c8e411241c03176c92c9eb5c8	keys=93
deck-magic-bare	paper8	config	hw/soc/pnr/runs/rm1024x32-drc-alone/state_in.json	14060	28647e73d6eb7c6aef339f1e0cf85d28a07cd9e562c9710c4f430f2438510594	keys=17
deck-magic-bare	paper8	drclog	hw/soc/pnr/runs/rm1024x32-drc-alone/magic-drc.log	9354	ca9598014d17e100054d69bcc42ee2bd138eb6502c9ac2df9ef8e45220a2b350	lines=223;boxes=2210913
deck-magic-bare	paper8	text	hw/soc/pnr/runs/rm1024x32-drc-alone/runtime.txt	12	8f5bd6c7973397c646c17840c9af0634f3df88f2cdf2d36735284fe926b08906	lines=1
deck-magic-bare	paper8	drcrpt	hw/soc/pnr/runs/rm1024x32-drc-alone/reports/drc.magic.rpt	88501106	79faceed0db094a5d3aca1c43d291072c857f72a3422231026e20d9265737b17	top_cell=RM_IHPSG13_1P_1024x32_c2_bm_bist;boxes=2210913;divisor_note=Should be divided by 3 or 4
deck-klayout	paper8	lyrdb	hw/soc/pnr/runs/s77gate-klayoutdrc/reports/drc.klayout.lyrdb	3019444	5489ed8298fd39dbc09895bfeea7dbc86278c18f50ec6081f59f1d8383012170	top_cell=soc_top;items=9668;rules_declared=173;rules_fired=3;base_cells=60;outside_macro=0
deck-klayout	paper8	text	hw/soc/pnr/runs/s77gate-klayoutdrc/reports/drc.klayout.json	3095	80fd55a68a0c77967a86eb2e06e22f11589329db9adcd7ce8d4609f14622ffcf	lines=176
deck-klayout	paper8	log	hw/soc/pnr/runs/s77gate-klayoutdrc/klayout-drc.log	47098	9d5589c1f6de972a0373a75c7dab57e01f06c46c0a5175c2c60dceafdef3a01c	lines=591
deck-klayout	paper8	text	hw/soc/pnr/runs/s77gate-klayoutdrc/COMMANDS	461	c7eb40b887d45ea18eec43f72bc9da62bca0eb551593b744feccd48edde5255b	lines=1
deck-klayout	paper8	lyrdb	hw/soc/pnr/runs/s77gate-klayoutdrc/bare/RM_IHPSG13_1P_1024x32_c2_bm_bist.lyrdb	869360	8e8c5c69a8b64a02e6690ca10f19e2449f9a7cbad6a76572a84e3e14a2e945c4	top_cell=RM_IHPSG13_1P_1024x32_c2_bm_bist;items=2672;rules_declared=173;rules_fired=3;base_cells=57;outside_macro=0
deck-klayout	paper8	lyrdb	hw/soc/pnr/runs/s77gate-klayoutdrc/bare/RM_IHPSG13_1P_2048x64_c2_bm_bist.lyrdb	1133346	e881c66fe6d9463fc58c55741d592311bf9c2ffe45efcdd26f65a9558919925b	top_cell=RM_IHPSG13_1P_2048x64_c2_bm_bist;items=3538;rules_declared=173;rules_fired=3;base_cells=57;outside_macro=0
deck-klayout	paper8	log	hw/soc/pnr/runs/s77gate-klayoutdrc/bare/RM_IHPSG13_1P_1024x32_c2_bm_bist.log	44446	255b924ac3576c6727a83220207a00f907154b1db5b2264012472be5a65939e4	lines=556
deck-klayout	paper8	log	hw/soc/pnr/runs/s77gate-klayoutdrc/bare/RM_IHPSG13_1P_2048x64_c2_bm_bist.log	44577	9064ea2cfd6de645a210289ff369d3caa3778025146df16c79b620f1e7a1a298	lines=556
deck-klayout	paper8	lyrdb	hw/soc/pnr/runs/s77gate-klayoutdrc/control/ctrl.lyrdb	32557	b5277b60b7e70303f5fd565200db076ce289d1b46cbd1be9c62cbb4c5c4c5436	top_cell=ctrl_top;items=2;rules_declared=173;rules_fired=2;base_cells=1;outside_macro=1
deck-klayout	paper8	log	hw/soc/pnr/runs/s77gate-klayoutdrc/control/ctrl.log	44232	1e482d9492ba86a07476724fc9d2545dc8be846388ca4c55d5feabe4751c74d1	lines=556
deck-klayout	paper8	gds	hw/soc/pnr/runs/s77gate-klayoutdrc/control/ctrl.gds	302	d8efe720300f24f0795e0d88003d757a0fbe9537f3d9f469409e24d760bb511c	
deck-klayout	paper8	text	hw/soc/pnr/runs/s77gate-klayoutdrc/control/mk.py	685	0ef19f7015c0d0292f62010ddab332fd6f332f4c9e47b9ce0b384441d52a3105	lines=12
deck-klayout	paper8	text	hw/soc/pnr/runs/s77gate-klayoutdrc/analysis/control_split.txt	853	5880dc6ea00bfce7a5a8e7ddc98e91d047661a0f8ed7087393d08ac4d3a5e859	lines=23
deck-klayout	paper8	text	hw/soc/pnr/runs/s77gate-klayoutdrc/analysis/macro_cells.txt	5079	584ad68aaa398defba5fba48cf9314d097a00a618dc92ad1d115b89860b7ea1c	lines=205
deck-klayout	paper8	text	hw/soc/pnr/runs/s77gate-klayoutdrc/analysis/outside_cells.txt	867	dc4519a05a63cc0ead45e2fbc228cefafe7ca45feaf3718b50551691369c5e18	lines=61
deck-klayout	paper8	text	hw/soc/pnr/runs/s77gate-klayoutdrc/analysis/soc_cells.txt	5012	e517f21f46aa41a6eb887c386685d938bdf21bb308338cfda9bb6d1abf0fc8ee	lines=231
deck-klayout	paper8	text	hw/soc/pnr/runs/s77gate-klayoutdrc/analysis/soc_detail.txt	3319	f4be3670296da90fb2134503cbda441d46b19023fabffefdb532a6ec95b4da15	lines=97
deck-klayout	paper8	text	hw/soc/pnr/runs/s77gate-klayoutdrc/analysis/soc_split.txt	718	9f435e4661b4b6225a333ce5b377e6f90db77820e76cdbe72b00c8ac2e394cac	lines=23
deck-klayout	paper8	text	hw/soc/pnr/runs/s77gate-klayoutdrc/analysis/soc_vs_bare.txt	5414	89023a62cf924d487b6856a0ea46ea464368288e74d3bf69cf3992f07d64a03d	lines=68
deck-klayout	paper8	text	hw/soc/pnr/runs/s77gate-klayoutdrc/analysis/detail.py	1126	b96892f3e719494f17d8c7eb33a8fa25403cf94a60d8de4c7b1a75097e54be7a	lines=24
deck-klayout	paper8	text	hw/soc/pnr/runs/s77gate-klayoutdrc/analysis/gdscells.py	784	156562c22ba8428bcaa973650c78a86a3e4dda95bb8ac7e9b3156739bf336be5	lines=21
deck-klayout	paper8	text	hw/soc/pnr/runs/s77gate-klayoutdrc/analysis/gdslayers.py	627	8840b59b8f19a8188c1d1c6300f84d0465ed7749683ea12c98598ebfdc2ce7da	lines=16
deck-klayout	paper8	text	hw/soc/pnr/runs/s77gate-klayoutdrc/analysis/orient.py	1420	37a8da13c754b29f3954fede9642d4fa3f93e29463e6413342701234df968e1f	lines=31
deck-klayout	paper8	text	hw/soc/pnr/runs/s77gate-klayoutdrc/analysis/parse_lyrdb.py	2575	b55cea00f22e6bf5b5f5fdcd667299a0f9822473a0984c87556e81124b15c2bf	lines=74
lvs-77	paper8	text	hw/soc/pnr/runs/s77lvs-a-asconfigured/01-netgen-lvs/COMMANDS	138	01b6b46de8c9946a6ad4cca2708b050ee977b66428808598bdba7579146e157c	lines=1
lvs-77	paper8	text	hw/soc/pnr/runs/s77lvs-a-asconfigured/01-netgen-lvs/lvs_script.lvs	2266	9207ff420c69d2660b09a057ab4c22717058a4295f0066efe4904161f377dc5b	lines=13
lvs-77	paper8	config	hw/soc/pnr/runs/s77lvs-a-asconfigured/01-netgen-lvs/config.json	12144	b96c8e41e624308573f699c9cfb201c68e1efc409b7d217e1344fa0274f10435	keys=84
lvs-77	paper8	log	hw/soc/pnr/runs/s77lvs-a-asconfigured/01-netgen-lvs/netgen-lvs.log	299410	a3dd3dbb15d46ed400ba3966e8b1746b51492271d473a2a20dbed6b0f4bc84bf	lines=3248
lvs-77	paper8	lvs	hw/soc/pnr/runs/s77lvs-a-asconfigured/01-netgen-lvs/reports/lvs.netgen.rpt	50627335	c1cbb00dea5598d0c272197639985c8a9c171dab125623a09ee950e517b7fc7f	devices=62256;nets=61912;nets_circuit2=63658;result=Netlists do not match;mismatch_lines=1
lvs-77	paper8	text	hw/soc/pnr/runs/s77lvs-b-blackbox/01-netgen-lvs/COMMANDS	134	03dd3ad838f186ef5d38e1b4c0c67ef172dcb483af9c2562525d95c12935c869	lines=1
lvs-77	paper8	text	hw/soc/pnr/runs/s77lvs-b-blackbox/01-netgen-lvs/lvs_script.lvs	1488	ca96fca35e2c87854bedd60c541956451f8e44b308652102fc63ca6fdff33f9d	lines=9
lvs-77	paper8	config	hw/soc/pnr/runs/s77lvs-b-blackbox/01-netgen-lvs/config.json	11796	a9ae44cbe8819d9af0d26b3b8e70d705b8f5607fa5914933b81210534d911092	keys=84
lvs-77	paper8	log	hw/soc/pnr/runs/s77lvs-b-blackbox/01-netgen-lvs/netgen-lvs.log	67302	53505c833bceb44c2578c6ff2bfbb415e7c37b89630a07d06860a99241bec06a	lines=1353
lvs-77	paper8	lvs	hw/soc/pnr/runs/s77lvs-b-blackbox/01-netgen-lvs/reports/lvs.netgen.rpt	167894	8d17ecf7de68605816e80f1a0c2a6e761faf4f2a2c25e76181468ef108f17290	devices=62256;nets=61912;result=Circuits match uniquely;mismatch_lines=0
lvs-77	paper8	text	hw/soc/pnr/runs/s77lvs-b2-blackbox-checked/01-netgen-lvs/COMMANDS	143	aa894b939d9567a82d4ac07f4e84504f747f957056c75523299c351d8fa0136a	lines=1
lvs-77	paper8	text	hw/soc/pnr/runs/s77lvs-b2-blackbox-checked/01-netgen-lvs/lvs_script.lvs	1497	8bd12c29705a979daa5a99f0550dfc243722411676ec14be6218f3898b8ec565	lines=9
lvs-77	paper8	config	hw/soc/pnr/runs/s77lvs-b2-blackbox-checked/01-netgen-lvs/config.json	11796	a9ae44cbe8819d9af0d26b3b8e70d705b8f5607fa5914933b81210534d911092	keys=84
lvs-77	paper8	log	hw/soc/pnr/runs/s77lvs-b2-blackbox-checked/01-netgen-lvs/netgen-lvs.log	67329	ce04a915c0a6a5314230b608657fcdf1d1c42b81a1f6946c5dca7d9e9e621c73	lines=1353
lvs-77	paper8	lvs	hw/soc/pnr/runs/s77lvs-b2-blackbox-checked/01-netgen-lvs/reports/lvs.netgen.rpt	167894	8d17ecf7de68605816e80f1a0c2a6e761faf4f2a2c25e76181468ef108f17290	devices=62256;nets=61912;result=Circuits match uniquely;mismatch_lines=0
lvs-77	paper8	config	hw/soc/pnr/runs/s77lvs-b2-blackbox-checked/02-checker-lvs/config.json	11534	146b60aa992d315456e0a14def73060164000602c4c20c0183fe93be550a0899	keys=80
lvs-77	paper8	text	hw/soc/pnr/runs/s77lvs-c-ignorecells/01-netgen-lvs/COMMANDS	137	9ae0de8691e23795198e5ab71c339311f3233555ddd8100d653a82b254fb9517	lines=1
lvs-77	paper8	text	hw/soc/pnr/runs/s77lvs-c-ignorecells/01-netgen-lvs/lvs_script.lvs	2265	3637c2c01fd06627b3c9b69c009186cb9b642b53f703e8d52e8e2e640a9e849f	lines=13
lvs-77	paper8	config	hw/soc/pnr/runs/s77lvs-c-ignorecells/01-netgen-lvs/config.json	12234	5c85e318e15a6e648fc442ea866aa56e657297c2c59d2f2854c238b4600e5778	keys=84
lvs-77	paper8	log	hw/soc/pnr/runs/s77lvs-c-ignorecells/01-netgen-lvs/netgen-lvs.log	297791	095723176c770fd78b17e6b7948d1fb0523af84289bf12c61e179248889e7e85	lines=3217
lvs-77	paper8	lvs	hw/soc/pnr/runs/s77lvs-c-ignorecells/01-netgen-lvs/reports/lvs.netgen.rpt	78943	79fd49bd9bb85a81264e23c5b5928957d62e05b5a7a7a3fd5e1fff1a7622ead2	devices=62250;nets=61912;result=Circuits match uniquely;mismatch_lines=0
lvs-77	paper8	text	hw/soc/pnr/runs/s77lvs-d-delimiters/01-netgen-lvs/COMMANDS	136	720c2b6ab65bec12d786a59c5085e7ced02abb9c969e72ac5011a2d14e7527e7	lines=1
lvs-77	paper8	text	hw/soc/pnr/runs/s77lvs-d-delimiters/01-netgen-lvs/lvs_script.lvs	2060	2d1df964f2a1c84208b81d9a9cb03f85218f11b99ad7dcc10866b3856c3c156d	lines=13
lvs-77	paper8	config	hw/soc/pnr/runs/s77lvs-d-delimiters/01-netgen-lvs/config.json	12042	f33882732ad19a7d806b6aa79fc07451cc20032f90d052d6f860eba4ca9bfe6e	keys=84
lvs-77	paper8	log	hw/soc/pnr/runs/s77lvs-d-delimiters/01-netgen-lvs/netgen-lvs.log	76250	7e04bf01416f2289ded75ffa7fb691e56291e72baddf200b9be48db483c6351f	lines=1478
lvs-77	paper8	lvs	hw/soc/pnr/runs/s77lvs-d-delimiters/01-netgen-lvs/reports/lvs.netgen.rpt	50730503	1bf20e91431ca4d12fd43a883dcf0dadc23dc3d6f920e5888e8fd6e1b30debf9	devices=62256;nets=61912;nets_circuit2=61930;result=Netlists do not match;mismatch_lines=24
lvs-77	paper8	text	hw/soc/pnr/runs/s77lvs-e-normalised/01-netgen-lvs/COMMANDS	136	6c1e4385e7c3c8d732e5a171c78b56299761461b3a2362da817cfbdf19721c76	lines=1
lvs-77	paper8	text	hw/soc/pnr/runs/s77lvs-e-normalised/01-netgen-lvs/lvs_script.lvs	2068	ad430819d2373665064a27613cdfc71da1a33ec7e0d2b06ad1433cb6c951d272	lines=13
lvs-77	paper8	config	hw/soc/pnr/runs/s77lvs-e-normalised/01-netgen-lvs/config.json	12046	1724aeb7b3f11e096cc1adbd4acd713632c67e1cbd19d5a539ed71f5ef36c7af	keys=84
lvs-77	paper8	log	hw/soc/pnr/runs/s77lvs-e-normalised/01-netgen-lvs/netgen-lvs.log	76236	5c39e7f8528647843bcbad253ac5f5583af29462acfecd3cbda6cee7c31ea53f	lines=1478
lvs-77	paper8	lvs	hw/soc/pnr/runs/s77lvs-e-normalised/01-netgen-lvs/reports/lvs.netgen.rpt	50730503	c04e72d1dac2e17e6d65b149c362d83c0c66d4a8247bfee0ca302d4a5d3200ee	devices=62256;nets=61912;nets_circuit2=61930;result=Netlists do not match;mismatch_lines=24
lvs-77	paper8	text	hw/soc/pnr/runs/s77lvs-f-equateclasses/01-netgen-lvs/COMMANDS	139	6cce8fb79364c517b06b198de70c962cef7860e1938a76089d73db6d381a88f5	lines=1
lvs-77	paper8	text	hw/soc/pnr/runs/s77lvs-f-equateclasses/01-netgen-lvs/lvs_script.lvs	2267	60364e6a2085283e4f3f487d4f522a9c9733162506c6b88158662c579ce338e8	lines=13
lvs-77	paper8	config	hw/soc/pnr/runs/s77lvs-f-equateclasses/01-netgen-lvs/config.json	12099	55286d19481a99d4388b297ad85405eafbc717b48a34ac04767332a594df37ca	keys=84
lvs-77	paper8	log	hw/soc/pnr/runs/s77lvs-f-equateclasses/01-netgen-lvs/netgen-lvs.log	299757	d5cbc602fb17d1de2b98e9d4b9228c317265fa08ba471d8f4f39c2534f964065	lines=3252
lvs-77	paper8	lvs	hw/soc/pnr/runs/s77lvs-f-equateclasses/01-netgen-lvs/reports/lvs.netgen.rpt	50627335	c1cbb00dea5598d0c272197639985c8a9c171dab125623a09ee950e517b7fc7f	devices=62256;nets=61912;nets_circuit2=63658;result=Netlists do not match;mismatch_lines=1
soc-timing-factorial	paper8	netlist	hw/soc/pnr/runs/s81ptd/final/nl/soc_top.nl.v	11191590	f84d91d254eba7c4beccfe614315a72464c51ca309929643e6cb5125240d304c	lines=380415;cells=179365;flops=5872;macros=6
soc-timing-factorial	paper8	def	hw/soc/pnr/runs/s81ptd/final/def/soc_top.def	73088553	aff107d1f3e9b7f932661c66cbc23075f01b42f4c059cca7287b834b395bbeb6	units_per_um=1000;diearea=(00)(23064002075220);components=179365
soc-timing-factorial	paper8	gds	hw/soc/pnr/runs/s81ptd/final/gds/soc_top.gds	108928282	88cc0f45a1075d14c616d91723bdb034edb76015d10e1116a67166d0d798a06a	
soc-timing-factorial	paper8	metrics	hw/soc/pnr/runs/s81ptd/final/metrics.json	10169	14d274a28b959ff8311966c3b23d3dd21c34326756046e1e8f19b7f3437a6f2c	keys=193;die_um2=4786290;insts=179365;stdcells=66813;flops=5872;clkgates=3;stdcell_um2=946986;util=0.736103;setup_ws_slow=-3.355394279620113;setup_ws_typ=5.546507410350321;setup_ws_fast=10.46781357889395;setup_tns_slow=-1767.7226014435787;setup_vio_slow=2102;hold_ws_slow=0.5025497937816185;hold_ws_typ=0.18868507290668277;hold_ws_fast=0.013381629516567803;setup_bufs=274;hold_bufs=54;wirelength=3963364;drc=0;slew_vio_slow=30;cap_vio_slow=19;antenna_nets=0
soc-timing-factorial	paper8	config	hw/soc/pnr/runs/s81ptd/resolved.json	34044	93f680db649f2a5fc4ee2be194aba46e6872240f2b9a74e88a6d5a180c361e88	keys=411
soc-timing-factorial	paper8	netlist	hw/soc/pnr/runs/s81drv/final/nl/soc_top.nl.v	10988931	e8126d3bff078feee53d7b7af829baf99ed79988c9eefaccf86d343be7ca84e9	lines=373945;cells=175135;flops=5872;macros=6
soc-timing-factorial	paper8	def	hw/soc/pnr/runs/s81drv/final/def/soc_top.def	75279894	8943c354a14415ace505ec9508cb3b8f71404f867c8841ab5d95112c8fcdb4a6	units_per_um=1000;diearea=(00)(23064002075220);components=175135
soc-timing-factorial	paper8	gds	hw/soc/pnr/runs/s81drv/final/gds/soc_top.gds	112181372	cd088e4522312b7b1e4013a3e7a77c34e36eef3fa6b3ef07b4449c719365475f	
soc-timing-factorial	paper8	metrics	hw/soc/pnr/runs/s81drv/final/metrics.json	10327	d655e94cb3974ccc7b4d05ec3f36f7a07d6a3d41229192f3085ed1836eef4f18	keys=197;die_um2=4786290;insts=175135;stdcells=65432;flops=5872;clkgates=3;stdcell_um2=963147;util=0.739828;setup_ws_slow=-5.214497425892334;setup_ws_typ=4.026844749405448;setup_ws_fast=9.400988698040312;setup_tns_slow=-8748.568026974868;setup_vio_slow=3132;hold_ws_slow=0.4579352582306664;hold_ws_typ=0.19208601919420232;hold_ws_fast=0.041713522705560294;setup_bufs=311;hold_bufs=42;wirelength=4514672;drc=0;slew_vio_slow=653;cap_vio_slow=1140;antenna_nets=0
soc-timing-factorial	paper8	config	hw/soc/pnr/runs/s81drv/resolved.json	34044	35260c8ed61129bf91bc72e556172b26b7d6e1a4ca4f723a1e973757bcd7b79c	keys=411
soc-timing-factorial	paper8	netlist	hw/soc/pnr/runs/s81timing/final/nl/soc_top.nl.v	11226864	29e0354a778945d9656a7a82546f2f5a9c3cf40590dc13a324101bd08dab8ba1	lines=384215;cells=178111;flops=5872;macros=6
soc-timing-factorial	paper8	def	hw/soc/pnr/runs/s81timing/final/def/soc_top.def	74430455	f7827f3d1d9fab78e727c043c4c131141cc8bd7c13fac9ee0c66bf804eb8bee3	units_per_um=1000;diearea=(00)(23064002075220);components=178111
soc-timing-factorial	paper8	gds	hw/soc/pnr/runs/s81timing/final/gds/soc_top.gds	110942522	149a488b9f21d640383a075eb0698b87d426dd23f0c4ac2871175c9657e4e9ae	
soc-timing-factorial	paper8	metrics	hw/soc/pnr/runs/s81timing/final/metrics.json	10720	0d39c1862cf2e4f44ef0c777ab0427ccf887e279d459a1409997fab913fcd158	keys=207;die_um2=4786290;insts=178111;stdcells=69015;flops=5872;clkgates=3;stdcell_um2=993335;util=0.746785;setup_ws_slow=-3.030638936699411;setup_ws_typ=5.542370275154352;setup_ws_fast=10.0783020337399;setup_tns_slow=-2954.4740681315025;setup_vio_slow=2746;hold_ws_slow=0.47082405973266495;hold_ws_typ=0.20864000007105427;hold_ws_fast=0.04520284274833941;setup_bufs=97;hold_bufs=12;wirelength=4064218;drc=0;slew_vio_slow=99;cap_vio_slow=538;antenna_nets=0
soc-timing-factorial	paper8	config	hw/soc/pnr/runs/s81timing/resolved.json	34043	145eb32847875ecbdac1a1b366ca6f5a140944e874c448ea5152511c2502358b	keys=411
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s77gate/50-openroad-stapostpnr/summary.rpt	2774	9eb871feb5afc015960dfe6ddad34891e7369ab33499ccb809bbcf7fa6bc0eb6	lines=10
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s77gate/50-openroad-stapostpnr/nom_slow_1p08V_125C/clock.rpt	1306	cb063f06679bc6fc65d9cc85a7725a335d897c0c4bf2eb8c986e7420b0e26c58	period_min=24.68;fmax=40.52;lines=42
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s77gate/50-openroad-stapostpnr/nom_slow_1p08V_125C/wns.max.rpt	223	ed2cfb63618b9b0ff68e6a41aece391af7fc8a70fbf6f3b8060de09a954cb30c	nom_slow_1p08V_125C=-4.679915254453688;lines=5
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s77gate/50-openroad-stapostpnr/nom_slow_1p08V_125C/tns.max.rpt	223	b3e8e231e335e0bad49e32452db02be2ea6f4674f5c0bcbb018ba1fbf098b564	nom_slow_1p08V_125C=-8267.180653164209;lines=5
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s77gate/50-openroad-stapostpnr/nom_slow_1p08V_125C/ws.max.rpt	214	ebec53dba7673ba4e71db873b5f1cb0bb84947c5b38118ab7208f077bb4928b5	nom_slow_1p08V_125C=-4.679915254453688;lines=5
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s77gate/50-openroad-stapostpnr/nom_slow_1p08V_125C/violator_list.rpt	201328	bf1d31929e916aebc082a4e085518b4c9029299faa33ee5a59f4ecdc86641568	lines=3092;violators=3088
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s77gate/50-openroad-stapostpnr/nom_slow_1p08V_125C/max.rpt	35904041	b5437074d6af79a49c7e97831f3dde79ab250d119f0d303108de24e48e367786	startpoint=_82805_;endpoint=u_ram.g_ram_2048x64_ecc.u_b0;lines=441826
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81ptd/49-openroad-stapostpnr/summary.rpt	2774	95855a1eac7d1730d6749dfd5c4b51e75710ab6412a15ebb939058f863f4a6a0	lines=10
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81ptd/49-openroad-stapostpnr/nom_slow_1p08V_125C/clock.rpt	1283	2454d4ca054c3ad02568455e6057f663a1e949075744a39bfddaf1eaa3d6f6cc	period_min=23.36;fmax=42.82;lines=42
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81ptd/49-openroad-stapostpnr/nom_slow_1p08V_125C/wns.max.rpt	223	5319a4fe6902d3bdf73a106f3d0a9901833076834990e0d37ef3b156cf36f48e	nom_slow_1p08V_125C=-3.355394279620113;lines=5
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81ptd/49-openroad-stapostpnr/nom_slow_1p08V_125C/tns.max.rpt	224	3bc1591e87e51c96775026abc6f8035cfe33f22a3d0204c911c32be11b6c8787	nom_slow_1p08V_125C=-1767.7226014435787;lines=5
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81ptd/49-openroad-stapostpnr/nom_slow_1p08V_125C/ws.max.rpt	214	fe441b655d545533559c02ecafe556f165dfc0da923218da3643c6b9c304fae3	nom_slow_1p08V_125C=-3.355394279620113;lines=5
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81ptd/49-openroad-stapostpnr/nom_slow_1p08V_125C/violator_list.rpt	147041	36512509f180f1365aeedf48ed79d5ad92797ffe17dd906893326a29735d6fca	lines=2106;violators=2102
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81ptd/49-openroad-stapostpnr/nom_slow_1p08V_125C/max.rpt	37697650	5d55c51710602bf78543d1ec4dd9869483bbb109bfd20ff9802cd5b5449d6415	startpoint=u_ram.g_ram_2048x64_ecc.u_b0;endpoint=_79693_;lines=462574
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81drv/49-openroad-stapostpnr/summary.rpt	2774	ddd24a6240d2cf1c024ed1fbb07a8ac3a5902231e8dba354a1311b75cd42a97a	lines=10
sta-slow-corner	paper8	sta	hw/soc/pnr/runs/s81drv/49-openroad-stapostpnr/nom_slow_1p08V_125C/clock.rpt	1306	8129b542cef7e33275c226ae08a569a0e05dfef1d1fab642aef71c4c7debdc8d	period_min=25.21;fmax=39.66;lines=42
